Route1,Route2,DTW_Distance
TLV - DUS,TLV - HER,5121.578897112028
TLV - DUS,TLV - HKG,22563.49110284169
TLV - DUS,TLV - HKT,26197.113670959432
TLV - DUS,TLV - IAD,17294.625688066346
TLV - DUS,TLV - IAS,5329.5097182555455
TLV - DUS,TLV - ICN,20106.545115115397
TLV - DUS,TLV - IST,5967.826912697577
TLV - DUS,TLV - JFK,17694.587314817018
TLV - DUS,TLV - JNB,16195.409375547333
TLV - DUS,TLV - KEF,2862.504590972197
TLV - DUS,TLV - KIV,7507.180875658286
TLV - DUS,TLV - KRK,3672.8193303683033
TLV - DUS,TLV - LAX,71343.07364794864
TLV - DUS,TLV - LCA,8321.072404264716
TLV - DUS,TLV - LHR,1500.3702207312751
TLV - DUS,TLV - LIS,3902.5638176881894
TLV - DUS,TLV - MAD,2615.760905654844
TLV - DUS,TLV - MAN,1753.466573683998
TLV - DUS,TLV - MIA,21442.978175759836
TLV - DUS,TLV - MLA,3406.635279296275
TLV - DUS,TLV - MUC,1248.0982870953667
TLV - DUS,TLV - MXP,1021.7380161479693
TLV - DUS,TLV - NAP,1706.7541246507349
TLV - DUS,TLV - NCE,1096.3052251464833
TLV - DUS,TLV - NRT,47141.44254061478
TLV - DUS,TLV - OPO,3978.242751575527
TLV - DUS,TLV - ORD,34234.932434970804
TLV - DUS,TLV - OTP,4750.235702634601
TLV - DUS,TLV - PEK,18764.190455310705
TLV - DUS,TLV - PFO,7878.860502127024
TLV - DUS,TLV - PMI,2619.023076225211
TLV - DUS,TLV - PRG,1820.2758170351276
TLV - DUS,TLV - PVG,26082.44014108345
TLV - DUS,TLV - RHO,5792.870317796416
TLV - DUS,TLV - RIX,4383.8794755883655
TLV - DUS,TLV - SFO,42996.59726069108
TLV - DUS,TLV - SKD,10824.416366693875
TLV - DUS,TLV - SKG,3541.4468003570405
TLV - DUS,TLV - SOF,3741.186548857385
TLV - DUS,TLV - SSH,8472.499238520526
TLV - DUS,TLV - STR,901.7419791452161
TLV - DUS,TLV - SZG,1268.2055565303817
TLV - DUS,TLV - TAS,10961.371547533377
TLV - DUS,TLV - TBS,8604.977953585561
TLV - DUS,TLV - TGD,2321.6842306093677
TLV - DUS,TLV - TIA,2447.151727671899
TLV - DUS,TLV - TIV,2310.235322821798
TLV - DUS,TLV - TRN,825.9703699046355
TLV - DUS,TLV - TZX,8446.11440887602
TLV - DUS,TLV - VAR,5578.236456942296
TLV - DUS,TLV - VCE,771.9494203450406
TLV - DUS,TLV - VIE,2174.35461650395
TLV - DUS,TLV - VNO,4154.053517881492
TLV - DUS,TLV - VRN,700.1805921590269
TLV - DUS,TLV - WAW,3905.9623569361347
TLV - DUS,TLV - YUL,30154.498051389186
TLV - DUS,TLV - YYZ,31091.10618907944
TLV - DUS,TLV - ZAG,1747.9045438822056
TLV - DUS,TLV - ZNZ,11585.618670871496
TLV - DUS,TLV - ZRH,1056.6336208514497
TLV - DUS,TLV - ZTH,3460.8412867861307
TLV - EVN,TLV - FCO,3766.8857027445256
TLV - EVN,TLV - FKB,7066.352590119306
TLV - EVN,TLV - FMM,6285.859157691102
TLV - EVN,TLV - FRA,7295.52424036806
TLV - EVN,TLV - GVA,7653.47195083437
TLV - EVN,TLV - GYD,27.17832313395675
TLV - EVN,TLV - HEL,7945.301437562564
TLV - EVN,TLV - HER,665.4216401255806
TLV - EVN,TLV - HKG,15192.543120635577
TLV - EVN,TLV - HKT,17737.043338804793
TLV - EVN,TLV - IAD,33404.571382075526
TLV - EVN,TLV - IAS,2287.7060418287124
TLV - EVN,TLV - ICN,13174.764178209103
TLV - EVN,TLV - IST,1281.6571160263882
TLV - EVN,TLV - JFK,36878.58355404355
TLV - EVN,TLV - JNB,8867.590945717575
TLV - EVN,TLV - KEF,11248.253161194454
TLV - EVN,TLV - KIV,201.5496281287759
TLV - EVN,TLV - KRK,4127.703364458952
TLV - EVN,TLV - LAX,96235.21029109052
TLV - EVN,TLV - LCA,379.55432558563496
TLV - EVN,TLV - LHR,10115.729090213586
TLV - EVN,TLV - LIS,13040.030574606973
TLV - EVN,TLV - MAD,9607.337408256317
TLV - EVN,TLV - MAN,11485.21238682158
TLV - EVN,TLV - MIA,38984.77575413526
TLV - EVN,TLV - MLA,2830.157561614465
TLV - EVN,TLV - MUC,5062.0308438607135
TLV - EVN,TLV - MXP,6204.36974049408
TLV - EVN,TLV - NAP,3714.0294484320425
TLV - EVN,TLV - NCE,5794.486528805779
TLV - EVN,TLV - NRT,39775.058253088486
TLV - EVN,TLV - OPO,13494.47793730739
TLV - EVN,TLV - ORD,55382.82772815541
TLV - EVN,TLV - OTP,2024.3735451237526
TLV - EVN,TLV - PEK,12256.95414032051
TLV - EVN,TLV - PFO,338.58770730118516
TLV - EVN,TLV - PMI,7341.536354415892
TLV - EVN,TLV - PRG,5519.131074080966
TLV - EVN,TLV - PVG,19196.03093402728
TLV - EVN,TLV - RHO,570.8919342600949
TLV - EVN,TLV - RIX,6937.7528307439925
TLV - EVN,TLV - SFO,61825.78608369602
TLV - EVN,TLV - SKD,3766.3531538984284
TLV - EVN,TLV - SKG,1577.5168589169627
TLV - EVN,TLV - SOF,1755.5821033766322
TLV - EVN,TLV - SSH,84.48188359232006
TLV - EVN,TLV - STR,6458.088814317368
TLV - EVN,TLV - SZG,5249.382415922007
TLV - EVN,TLV - TAS,3888.1894145458905
TLV - EVN,TLV - TBS,727.3001788050522
TLV - EVN,TLV - TGD,2734.569176604691
TLV - EVN,TLV - TIA,2375.617897135209
TLV - EVN,TLV - TIV,2034.3235920038755
TLV - EVN,TLV - TRN,5954.626609781059
TLV - EVN,TLV - TZX,204.0690026657979
TLV - EVN,TLV - VAR,1577.598867507141
TLV - EVN,TLV - VCE,5040.683999361902
TLV - EVN,TLV - VIE,4469.652308791198
TLV - EVN,TLV - VNO,5716.19413123596
TLV - EVN,TLV - VRN,5102.141279296259
TLV - EVN,TLV - WAW,4513.330784867822
TLV - EVN,TLV - YUL,54862.429845422346
TLV - EVN,TLV - YYZ,55419.53059471208
TLV - EVN,TLV - ZAG,3328.8183839754465
TLV - EVN,TLV - ZNZ,3389.6586226039726
TLV - EVN,TLV - ZRH,6606.940612982607
TLV - EVN,TLV - ZTH,1456.3738877245828
TLV - FCO,TLV - FKB,1531.8482688281015
TLV - FCO,TLV - FMM,1215.0525754408925
TLV - FCO,TLV - FRA,1695.1200908371454
TLV - FCO,TLV - GVA,1016.2051325882147
TLV - FCO,TLV - GYD,3725.632448395294
TLV - FCO,TLV - HEL,4739.443734519756
TLV - FCO,TLV - HER,1706.2438674705754
TLV - FCO,TLV - HKG,18908.64165218789
TLV - FCO,TLV - HKT,21399.464633312848
TLV - FCO,TLV - IAD,19091.880295104904
TLV - FCO,TLV - IAS,2469.6149603814347
TLV - FCO,TLV - ICN,16706.459339958343
TLV - FCO,TLV - IST,2662.671188144751
TLV - FCO,TLV - JFK,21881.99855602753
TLV - FCO,TLV - JNB,11648.557327558465
TLV - FCO,TLV - KEF,4559.3164824619835
TLV - FCO,TLV - KIV,3373.745985487554
TLV - FCO,TLV - KRK,2210.0046759021507
TLV - FCO,TLV - LAX,77117.67152034912
TLV - FCO,TLV - LCA,3778.957402357153
TLV - FCO,TLV - LHR,3108.100548703204
TLV - FCO,TLV - LIS,3639.059590340162
TLV - FCO,TLV - MAD,2181.9301341939713
TLV - FCO,TLV - MAN,3690.629198591282
TLV - FCO,TLV - MIA,23789.122280112548
TLV - FCO,TLV - MLA,973.0694487113839
TLV - FCO,TLV - MUC,1179.3275596370725
TLV - FCO,TLV - MXP,1005.459449364849
TLV - FCO,TLV - NAP,100.91174019948608
TLV - FCO,TLV - NCE,318.69828570723433
TLV - FCO,TLV - NRT,43183.605552936155
TLV - FCO,TLV - OPO,3847.7869749014435
TLV - FCO,TLV - ORD,39342.81572782072
TLV - FCO,TLV - OTP,2140.2888107737435
TLV - FCO,TLV - PEK,15471.708364413582
TLV - FCO,TLV - PFO,3468.489881400443
TLV - FCO,TLV - PMI,1720.0079569932218
TLV - FCO,TLV - PRG,1571.1184903567978
TLV - FCO,TLV - PVG,22659.93124927158
TLV - FCO,TLV - RHO,2132.4554508081524
TLV - FCO,TLV - RIX,4063.0176159371576
TLV - FCO,TLV - SFO,47650.10876865073
TLV - FCO,TLV - SKD,6707.652840988698
TLV - FCO,TLV - SKG,1033.7908139622973
TLV - FCO,TLV - SOF,1354.5339918651512
TLV - FCO,TLV - SSH,3838.368835571351
TLV - FCO,TLV - STR,1377.0101371072758
TLV - FCO,TLV - SZG,1092.0962688463264
TLV - FCO,TLV - TAS,6850.6661596781905
TLV - FCO,TLV - TBS,4149.82391652088
TLV - FCO,TLV - TGD,543.9834840608085
TLV - FCO,TLV - TIA,525.9254677276441
TLV - FCO,TLV - TIV,500.9692161602891
TLV - FCO,TLV - TRN,374.5118101916863
TLV - FCO,TLV - TZX,3873.7708494807976
TLV - FCO,TLV - VAR,2587.253675256196
TLV - FCO,TLV - VCE,397.4212655620745
TLV - FCO,TLV - VIE,1328.5522592125985
TLV - FCO,TLV - VNO,3283.258697963993
TLV - FCO,TLV - VRN,301.82872964591695
TLV - FCO,TLV - WAW,2433.634614825575
TLV - FCO,TLV - YUL,36256.16938778055
TLV - FCO,TLV - YYZ,36522.04472703053
TLV - FCO,TLV - ZAG,758.3845417932826
TLV - FCO,TLV - ZNZ,6828.232924337149
TLV - FCO,TLV - ZRH,1477.0709429402616
TLV - FCO,TLV - ZTH,841.1933871235213
TLV - FKB,TLV - FMM,193.25760780912793
TLV - FKB,TLV - FRA,173.2002086179574
TLV - FKB,TLV - GVA,990.7065325571133
TLV - FKB,TLV - GYD,7034.158612140369
TLV - FKB,TLV - HEL,3656.809600895141
TLV - FKB,TLV - HER,4255.670953288405
TLV - FKB,TLV - HKG,21086.201859633067
TLV - FKB,TLV - HKT,24648.489103967826
TLV - FKB,TLV - IAD,18299.213358835797
TLV - FKB,TLV - IAS,3915.057111334052
TLV - FKB,TLV - ICN,18671.270540345136
TLV - FKB,TLV - IST,4531.251068404643
TLV - FKB,TLV - JFK,17841.646557715314
TLV - FKB,TLV - JNB,15077.791538812688
TLV - FKB,TLV - KEF,2407.62668232296
TLV - FKB,TLV - KIV,6046.35618582456
TLV - FKB,TLV - KRK,2499.2266531613304
TLV - FKB,TLV - LAX,71886.82570582503
TLV - FKB,TLV - LCA,6840.99866980621
TLV - FKB,TLV - LHR,1018.5795432421637
TLV - FKB,TLV - LIS,4463.565284621896
TLV - FKB,TLV - MAD,3216.4445145802333
TLV - FKB,TLV - MAN,1307.1890973151546
TLV - FKB,TLV - MIA,21841.545805772195
TLV - FKB,TLV - MLA,3200.047460601482
TLV - FKB,TLV - MUC,339.3382457722228
TLV - FKB,TLV - MXP,457.7213747623328
TLV - FKB,TLV - NAP,1720.8927616817002
TLV - FKB,TLV - NCE,1377.2119715478366
TLV - FKB,TLV - NRT,45606.8380854907
TLV - FKB,TLV - OPO,4573.255639301551
TLV - FKB,TLV - ORD,34640.756974410644
TLV - FKB,TLV - OTP,3369.240207089103
TLV - FKB,TLV - PEK,17271.264219276058
TLV - FKB,TLV - PFO,6452.318378740291
TLV - FKB,TLV - PMI,2890.340933940344
TLV - FKB,TLV - PRG,941.9299812630536
TLV - FKB,TLV - PVG,24637.05983123063
TLV - FKB,TLV - RHO,4554.759235815704
TLV - FKB,TLV - RIX,3263.185831632172
TLV - FKB,TLV - SFO,43249.700686540054
TLV - FKB,TLV - SKD,9323.10352739164
TLV - FKB,TLV - SKG,2510.5289476671937
TLV - FKB,TLV - SOF,2450.4510569917084
TLV - FKB,TLV - SSH,7142.474336132024
TLV - FKB,TLV - STR,49.99464273342567
TLV - FKB,TLV - SZG,300.6318992783348
TLV - FKB,TLV - TAS,9482.087218204388
TLV - FKB,TLV - TBS,7244.854330571777
TLV - FKB,TLV - TGD,1711.0559183286662
TLV - FKB,TLV - TIA,1949.0272704787326
TLV - FKB,TLV - TIV,1799.337140848238
TLV - FKB,TLV - TRN,1180.419638351044
TLV - FKB,TLV - TZX,7105.191880632183
TLV - FKB,TLV - VAR,4147.650538882674
TLV - FKB,TLV - VCE,966.893378805102
TLV - FKB,TLV - VIE,1082.352316531346
TLV - FKB,TLV - VNO,2969.3309010342296
TLV - FKB,TLV - VRN,1056.967445525026
TLV - FKB,TLV - WAW,2711.410234395289
TLV - FKB,TLV - YUL,30792.04737883366
TLV - FKB,TLV - YYZ,31532.96647898364
TLV - FKB,TLV - ZAG,686.0351074531374
TLV - FKB,TLV - ZNZ,10246.717256125185
TLV - FKB,TLV - ZRH,219.56439279374305
TLV - FKB,TLV - ZTH,2963.9642360933462
TLV - FMM,TLV - FRA,313.55019986078463
TLV - FMM,TLV - GVA,947.1206280875564
TLV - FMM,TLV - GYD,6253.242310965544
TLV - FMM,TLV - HEL,3655.7689811559244
TLV - FMM,TLV - HER,3659.2206198724634
TLV - FMM,TLV - HKG,20513.285817864595
TLV - FMM,TLV - HKT,23865.922237816267
TLV - FMM,TLV - IAD,19050.4538673522
TLV - FMM,TLV - IAS,3467.0329719691613
TLV - FMM,TLV - ICN,18140.300546699757
TLV - FMM,TLV - IST,3983.2717413842734
TLV - FMM,TLV - JFK,19054.31322509316
TLV - FMM,TLV - JNB,14333.383864368941
TLV - FMM,TLV - KEF,2678.109589057976
TLV - FMM,TLV - KIV,5372.661935476701
TLV - FMM,TLV - KRK,2273.288388922624
TLV - FMM,TLV - LAX,73526.76979558897
TLV - FMM,TLV - LCA,6092.6898024916745
TLV - FMM,TLV - LHR,1425.0044367883222
TLV - FMM,TLV - LIS,4602.406006591635
TLV - FMM,TLV - MAD,3213.0689573088503
TLV - FMM,TLV - MAN,1755.4741345233995
TLV - FMM,TLV - MIA,22719.194051226183
TLV - FMM,TLV - MLA,2734.1067674286373
TLV - FMM,TLV - MUC,326.0881522978198
TLV - FMM,TLV - MXP,309.751136784431
TLV - FMM,TLV - NAP,1363.010321522493
TLV - FMM,TLV - NCE,1148.916092183906
TLV - FMM,TLV - NRT,44991.17117753248
TLV - FMM,TLV - OPO,4746.2119330593405
TLV - FMM,TLV - ORD,35985.84503495664
TLV - FMM,TLV - OTP,2937.3723385640124
TLV - FMM,TLV - PEK,16753.792661437685
TLV - FMM,TLV - PFO,5726.508203778206
TLV - FMM,TLV - PMI,2793.0338872458933
TLV - FMM,TLV - PRG,880.74255600694
TLV - FMM,TLV - PVG,24112.292710041296
TLV - FMM,TLV - RHO,3934.7118790000814
TLV - FMM,TLV - RIX,3181.148879173878
TLV - FMM,TLV - SFO,44351.51016766956
TLV - FMM,TLV - SKD,8623.21477107674
TLV - FMM,TLV - SKG,2047.945746201832
TLV - FMM,TLV - SOF,2036.044310677355
TLV - FMM,TLV - SSH,6362.037660715309
TLV - FMM,TLV - STR,148.5899368936052
TLV - FMM,TLV - SZG,230.2530422781604
TLV - FMM,TLV - TAS,8780.22176403397
TLV - FMM,TLV - TBS,6497.559920609662
TLV - FMM,TLV - TGD,1335.220025103874
TLV - FMM,TLV - TIA,1552.3220078334562
TLV - FMM,TLV - TIV,1416.074451981968
TLV - FMM,TLV - TRN,982.9399322111901
TLV - FMM,TLV - TZX,6343.742414938289
TLV - FMM,TLV - VAR,3655.0725608611115
TLV - FMM,TLV - VCE,712.1393410954631
TLV - FMM,TLV - VIE,924.5459356679245
TLV - FMM,TLV - VNO,2736.1357984382566
TLV - FMM,TLV - VRN,825.7401399499971
TLV - FMM,TLV - WAW,2445.3479673091883
TLV - FMM,TLV - YUL,32303.543147990094
TLV - FMM,TLV - YYZ,33151.683735883795
TLV - FMM,TLV - ZAG,457.1969598601229
TLV - FMM,TLV - ZNZ,9467.766066715893
TLV - FMM,TLV - ZRH,260.6125633979299
TLV - FMM,TLV - ZTH,2471.0382439135747
TLV - FRA,TLV - GVA,1143.850630350099
TLV - FRA,TLV - GYD,7265.060113575777
TLV - FRA,TLV - HEL,3564.7254242865165
TLV - FRA,TLV - HER,4438.747011558623
TLV - FRA,TLV - HKG,21212.6842796226
TLV - FRA,TLV - HKT,24852.58967913827
TLV - FRA,TLV - IAD,18656.21716134221
TLV - FRA,TLV - IAS,4001.158977272885
TLV - FRA,TLV - ICN,18779.04750702386
TLV - FRA,TLV - IST,4673.626778994322
TLV - FRA,TLV - JFK,17855.810141405025
TLV - FRA,TLV - JNB,15354.279265389188
TLV - FRA,TLV - KEF,2206.0333826957362
TLV - FRA,TLV - KIV,6239.351203266932
TLV - FRA,TLV - KRK,2498.7289781051413
TLV - FRA,TLV - LAX,71887.94605196256
TLV - FRA,TLV - LCA,7054.92594882175
TLV - FRA,TLV - LHR,934.2046109211993
TLV - FRA,TLV - LIS,4754.443756455202
TLV - FRA,TLV - MAD,3417.684318944815
TLV - FRA,TLV - MAN,1194.8972975116324
TLV - FRA,TLV - MIA,22285.788797522207
TLV - FRA,TLV - MLA,3404.952298313638
TLV - FRA,TLV - MUC,337.9515370121462
TLV - FRA,TLV - MXP,629.2578725874322
TLV - FRA,TLV - NAP,1885.5658795182205
TLV - FRA,TLV - NCE,1543.2885581329822
TLV - FRA,TLV - NRT,45736.39665083072
TLV - FRA,TLV - OPO,4875.057703844455
TLV - FRA,TLV - ORD,34555.632029483924
TLV - FRA,TLV - OTP,3465.6897996524713
TLV - FRA,TLV - PEK,17378.505257418972
TLV - FRA,TLV - PFO,6666.110504577866
TLV - FRA,TLV - PMI,3032.0864750272244
TLV - FRA,TLV - PRG,882.4185252424799
TLV - FRA,TLV - PVG,24743.81662659595
TLV - FRA,TLV - RHO,4733.62405827153
TLV - FRA,TLV - RIX,3235.093120686187
TLV - FRA,TLV - SFO,43084.46914129053
TLV - FRA,TLV - SKD,9490.03452769609
TLV - FRA,TLV - SKG,2619.942899783168
TLV - FRA,TLV - SOF,2560.443162497868
TLV - FRA,TLV - SSH,7372.277358408514
TLV - FRA,TLV - STR,165.40600037741194
TLV - FRA,TLV - SZG,330.7994678695765
TLV - FRA,TLV - TAS,9647.28514958888
TLV - FRA,TLV - TBS,7448.122286922549
TLV - FRA,TLV - TGD,1822.3124904515157
TLV - FRA,TLV - TIA,2067.381578858664
TLV - FRA,TLV - TIV,1919.7260192360716
TLV - FRA,TLV - TRN,1338.9311784339184
TLV - FRA,TLV - TZX,7318.671565388293
TLV - FRA,TLV - VAR,4267.060495770215
TLV - FRA,TLV - VCE,1102.6008137116773
TLV - FRA,TLV - VIE,1076.5559247652993
TLV - FRA,TLV - VNO,2965.9741195233287
TLV - FRA,TLV - VRN,1202.168435229421
TLV - FRA,TLV - WAW,2713.621533027153
TLV - FRA,TLV - YUL,30642.752830411566
TLV - FRA,TLV - YYZ,31604.289165890517
TLV - FRA,TLV - ZAG,788.3420380941648
TLV - FRA,TLV - ZNZ,10499.602780629637
TLV - FRA,TLV - ZRH,367.97153734963365
TLV - FRA,TLV - ZTH,3125.7603234309695
TLV - GVA,TLV - GYD,7613.633296979171
TLV - GVA,TLV - HEL,4733.951833524388
TLV - GVA,TLV - HER,4495.2277971071835
TLV - GVA,TLV - HKG,22104.198237218192
TLV - GVA,TLV - HKT,25521.148483998073
TLV - GVA,TLV - IAD,16416.99881321417
TLV - GVA,TLV - IAS,5001.905451685596
TLV - GVA,TLV - ICN,19715.105548168736
TLV - GVA,TLV - IST,5467.516492258939
TLV - GVA,TLV - JFK,18005.150396563204
TLV - GVA,TLV - JNB,15248.940485483932
TLV - GVA,TLV - KEF,3507.2177933162952
TLV - GVA,TLV - KIV,6862.8609848374435
TLV - GVA,TLV - KRK,3602.3908149701997
TLV - GVA,TLV - LAX,71852.37639215657
TLV - GVA,TLV - LCA,7622.701614838177
TLV - GVA,TLV - LHR,1820.208942617312
TLV - GVA,TLV - LIS,3015.820025453755
TLV - GVA,TLV - MAD,2064.019221860233
TLV - GVA,TLV - MAN,2213.6738117988693
TLV - GVA,TLV - MIA,20114.25006932912
TLV - GVA,TLV - MLA,2827.585651186703
TLV - GVA,TLV - MUC,1313.269941177746
TLV - GVA,TLV - MXP,563.6521308772744
TLV - GVA,TLV - NAP,1336.2242885382088
TLV - GVA,TLV - NCE,573.4476581345577
TLV - GVA,TLV - NRT,46684.92223990611
TLV - GVA,TLV - OPO,3098.044505774794
TLV - GVA,TLV - ORD,34956.41907743142
TLV - GVA,TLV - OTP,4377.831754989974
TLV - GVA,TLV - PEK,18350.42210797949
TLV - GVA,TLV - PFO,7185.828846400653
TLV - GVA,TLV - PMI,1999.3219395698343
TLV - GVA,TLV - PRG,1900.5955699906376
TLV - GVA,TLV - PVG,25688.021711787933
TLV - GVA,TLV - RHO,5172.052448651545
TLV - GVA,TLV - RIX,4417.079771586943
TLV - GVA,TLV - SFO,43947.02526056425
TLV - GVA,TLV - SKD,10287.67523274221
TLV - GVA,TLV - SKG,3060.766684017326
TLV - GVA,TLV - SOF,3331.997961858093
TLV - GVA,TLV - SSH,7728.35160350523
TLV - GVA,TLV - STR,1019.4201154770541
TLV - GVA,TLV - SZG,1270.2737438387155
TLV - GVA,TLV - TAS,10434.514619604994
TLV - GVA,TLV - TBS,7982.262844436509
TLV - GVA,TLV - TGD,1909.6561942400608
TLV - GVA,TLV - TIA,2012.5198878403835
TLV - GVA,TLV - TIV,1881.8921905966015
TLV - GVA,TLV - TRN,374.82829692747276
TLV - GVA,TLV - TZX,7749.648935795993
TLV - GVA,TLV - VAR,5145.7625723177325
TLV - GVA,TLV - VCE,564.8244490169544
TLV - GVA,TLV - VIE,2113.6603645148843
TLV - GVA,TLV - VNO,4109.494500276341
TLV - GVA,TLV - VRN,506.4069691554793
TLV - GVA,TLV - WAW,3827.13545352876
TLV - GVA,TLV - YUL,31283.153225527167
TLV - GVA,TLV - YYZ,31394.966090316608
TLV - GVA,TLV - ZAG,1542.7069170050204
TLV - GVA,TLV - ZNZ,10702.29021832343
TLV - GVA,TLV - ZRH,991.5159457089208
TLV - GVA,TLV - ZTH,2948.8104382898346
TLV - GYD,TLV - HEL,8055.059699975251
TLV - GYD,TLV - HER,622.0010513084368
TLV - GYD,TLV - HKG,15706.966992953487
TLV - GYD,TLV - HKT,18024.5873908914
TLV - GYD,TLV - IAD,33348.326357962884
TLV - GYD,TLV - IAS,2356.891095136577
TLV - GYD,TLV - ICN,13730.457629584362
TLV - GYD,TLV - IST,1313.9230124250882
TLV - GYD,TLV - JFK,36823.630221246
TLV - GYD,TLV - JNB,8859.235130769388
TLV - GYD,TLV - KEF,11223.94718309658
TLV - GYD,TLV - KIV,305.5664546662125
TLV - GYD,TLV - KRK,4181.971521990331
TLV - GYD,TLV - LAX,96176.03462584372
TLV - GYD,TLV - LCA,305.72111522398546
TLV - GYD,TLV - LHR,10079.529463432884
TLV - GYD,TLV - LIS,12985.513292857971
TLV - GYD,TLV - MAD,9555.177451480855
TLV - GYD,TLV - MAN,11449.42133092681
TLV - GYD,TLV - MIA,38924.22866788822
TLV - GYD,TLV - MLA,2777.2478255008577
TLV - GYD,TLV - MUC,5033.479253021128
TLV - GYD,TLV - MXP,6166.942171242985
TLV - GYD,TLV - NAP,3673.113977249446
TLV - GYD,TLV - NCE,5751.883206249547
TLV - GYD,TLV - NRT,40514.06132163611
TLV - GYD,TLV - OPO,13442.298204021683
TLV - GYD,TLV - ORD,55326.71854196462
TLV - GYD,TLV - OTP,2060.8789484382464
TLV - GYD,TLV - PEK,12738.416006669459
TLV - GYD,TLV - PFO,267.9949999288914
TLV - GYD,TLV - PMI,7290.7499496172595
TLV - GYD,TLV - PRG,5496.390013600624
TLV - GYD,TLV - PVG,19753.518459199313
TLV - GYD,TLV - RHO,537.4701434505106
TLV - GYD,TLV - RIX,7036.562101602787
TLV - GYD,TLV - SFO,61770.27541377475
TLV - GYD,TLV - SKD,4119.871139990293
TLV - GYD,TLV - SKG,1549.2698452512154
TLV - GYD,TLV - SOF,1735.7146611185299
TLV - GYD,TLV - SSH,92.59247129315897
TLV - GYD,TLV - STR,6426.784330208611
TLV - GYD,TLV - SZG,5220.368793503857
TLV - GYD,TLV - TAS,4234.324578294449
TLV - GYD,TLV - TBS,904.4138703765785
TLV - GYD,TLV - TGD,2702.6511045864586
TLV - GYD,TLV - TIA,2341.9017577073646
TLV - GYD,TLV - TIV,2000.807004478103
TLV - GYD,TLV - TRN,5914.486889285779
TLV - GYD,TLV - TZX,313.18653850268606
TLV - GYD,TLV - VAR,1621.3901601275713
TLV - GYD,TLV - VCE,5005.310939846977
TLV - GYD,TLV - VIE,4447.765894115379
TLV - GYD,TLV - VNO,5794.864065027225
TLV - GYD,TLV - VRN,5064.807898581785
TLV - GYD,TLV - WAW,4574.639697932573
TLV - GYD,TLV - YUL,54806.86029210334
TLV - GYD,TLV - YYZ,55363.60863046444
TLV - GYD,TLV - ZAG,3300.546717161702
TLV - GYD,TLV - ZNZ,3390.887219597451
TLV - GYD,TLV - ZRH,6573.275632214223
TLV - GYD,TLV - ZTH,1415.6015354690494
TLV - HEL,TLV - HER,6016.270765763496
TLV - HEL,TLV - HKG,19226.975291621045
TLV - HEL,TLV - HKT,23979.05220746141
TLV - HEL,TLV - IAD,26295.37312207291
TLV - HEL,TLV - IAS,2316.035015607154
TLV - HEL,TLV - ICN,16614.804191479383
TLV - HEL,TLV - IST,4045.440859932032
TLV - HEL,TLV - JFK,26136.225835774785
TLV - HEL,TLV - JNB,16849.771836660384
TLV - HEL,TLV - KEF,3939.6749296785065
TLV - HEL,TLV - KIV,6104.567146929133
TLV - HEL,TLV - KRK,1197.5937597697107
TLV - HEL,TLV - LAX,79971.43909192477
TLV - HEL,TLV - LCA,7179.254739735152
TLV - HEL,TLV - LHR,4631.870821099183
TLV - HEL,TLV - LIS,9456.844195208143
TLV - HEL,TLV - MAD,7233.706037421407
TLV - HEL,TLV - MAN,5106.34008997185
TLV - HEL,TLV - MIA,30819.98920608074
TLV - HEL,TLV - MLA,6098.042407729688
TLV - HEL,TLV - MUC,3161.6615819265858
TLV - HEL,TLV - MXP,3964.899201407616
TLV - HEL,TLV - NAP,4725.494862781774
TLV - HEL,TLV - NCE,4925.117511151748
TLV - HEL,TLV - NRT,43595.70898485628
TLV - HEL,TLV - OPO,9723.54336239727
TLV - HEL,TLV - ORD,40953.594430891164
TLV - HEL,TLV - OTP,2552.6002806606402
TLV - HEL,TLV - PEK,15315.501097918626
TLV - HEL,TLV - PFO,6950.80296787881
TLV - HEL,TLV - PMI,6566.817384863533
TLV - HEL,TLV - PRG,2726.2854734203993
TLV - HEL,TLV - PVG,22439.12604366125
TLV - HEL,TLV - RHO,5655.276162440972
TLV - HEL,TLV - RIX,545.3556329793925
TLV - HEL,TLV - SFO,46784.69974223706
TLV - HEL,TLV - SKD,8338.777002159975
TLV - HEL,TLV - SKG,4152.078359137913
TLV - HEL,TLV - SOF,3365.6684352728353
TLV - HEL,TLV - SSH,8114.170108040302
TLV - HEL,TLV - STR,3568.79256820973
TLV - HEL,TLV - SZG,3393.0833890326394
TLV - HEL,TLV - TAS,8480.635635852597
TLV - HEL,TLV - TBS,7068.333076931341
TLV - HEL,TLV - TGD,4025.7112267719936
TLV - HEL,TLV - TIA,4221.815841153987
TLV - HEL,TLV - TIV,4165.990064812052
TLV - HEL,TLV - TRN,4757.826528477016
TLV - HEL,TLV - TZX,7103.216668303657
TLV - HEL,TLV - VAR,3270.420213708468
TLV - HEL,TLV - VCE,4333.891773456981
TLV - HEL,TLV - VIE,2672.0586022078937
TLV - HEL,TLV - VNO,447.01306531726215
TLV - HEL,TLV - VRN,4546.267102250225
TLV - HEL,TLV - WAW,834.6860277452396
TLV - HEL,TLV - YUL,39645.622155950994
TLV - HEL,TLV - YYZ,42166.78125322252
TLV - HEL,TLV - ZAG,3430.934334245774
TLV - HEL,TLV - ZNZ,11441.673030904058
TLV - HEL,TLV - ZRH,3554.817824390351
